tray,pop,temp,ph,time,status
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,1
fr12,FRA,16,7.7,28,1
fr12,FRA,16,7.7,28,1
fr12,FRA,16,7.7,21,1
fr12,FRA,16,7.7,21,1
fr12,FRA,16,7.7,13,0
fr12,FRA,16,7.7,13,0
fr12,FRA,16,7.7,13,0
fr12,FRA,16,7.7,13,0
fr12,FRA,16,7.7,13,0
fr12,FRA,16,7.7,13,0
fr12,FRA,16,7.7,13,0
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,13,1
fr12,FRA,16,7.7,6,0
fr12,FRA,16,7.7,6,0
fr12,FRA,16,7.7,6,0
fr12,FRA,16,7.7,6,0
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr12,FRA,16,7.7,6,1
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,0
fr13,FRA,19,8,28,1
fr13,FRA,19,8,21,0
fr13,FRA,19,8,21,0
fr13,FRA,19,8,21,1
fr13,FRA,19,8,21,1
fr13,FRA,19,8,21,1
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,0
fr13,FRA,19,8,13,1
fr13,FRA,19,8,13,1
fr13,FRA,19,8,13,1
fr13,FRA,19,8,13,1
fr13,FRA,19,8,13,1
fr13,FRA,19,8,13,1
fr13,FRA,19,8,6,0
fr13,FRA,19,8,6,0
fr13,FRA,19,8,6,0
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr13,FRA,19,8,6,1
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,0
fr14,FRA,19,8,28,1
fr14,FRA,19,8,28,1
fr14,FRA,19,8,28,1
fr14,FRA,19,8,13,0
fr14,FRA,19,8,13,0
fr14,FRA,19,8,13,0
fr14,FRA,19,8,13,0
fr14,FRA,19,8,13,1
fr14,FRA,19,8,13,1
fr14,FRA,19,8,13,1
fr14,FRA,19,8,13,1
fr14,FRA,19,8,13,1
fr14,FRA,19,8,6,0
fr14,FRA,19,8,6,0
fr14,FRA,19,8,6,0
fr14,FRA,19,8,6,0
fr14,FRA,19,8,6,0
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr14,FRA,19,8,6,1
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,0
fr15,FRA,19,8,28,1
fr15,FRA,19,8,21,0
fr15,FRA,19,8,21,1
fr15,FRA,19,8,21,1
fr15,FRA,19,8,21,1
fr15,FRA,19,8,21,1
fr15,FRA,19,8,21,1
fr15,FRA,19,8,13,0
fr15,FRA,19,8,13,0
fr15,FRA,19,8,13,0
fr15,FRA,19,8,13,0
fr15,FRA,19,8,13,0
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,13,1
fr15,FRA,19,8,6,0
fr15,FRA,19,8,6,0
fr15,FRA,19,8,6,0
fr15,FRA,19,8,6,0
fr15,FRA,19,8,6,0
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr15,FRA,19,8,6,1
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,28,0
fr16,FRA,19,7.7,21,0
fr16,FRA,19,7.7,21,1
fr16,FRA,19,7.7,13,0
fr16,FRA,19,7.7,13,1
fr16,FRA,19,7.7,13,1
fr16,FRA,19,7.7,6,0
fr16,FRA,19,7.7,6,0
fr16,FRA,19,7.7,6,0
fr16,FRA,19,7.7,6,0
fr16,FRA,19,7.7,6,0
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr16,FRA,19,7.7,6,1
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,0
fr17,FRA,19,7.7,28,1
fr17,FRA,19,7.7,28,1
fr17,FRA,19,7.7,21,0
fr17,FRA,19,7.7,13,0
fr17,FRA,19,7.7,13,0
fr17,FRA,19,7.7,13,0
fr17,FRA,19,7.7,13,0
fr17,FRA,19,7.7,13,0
fr17,FRA,19,7.7,13,0
fr17,FRA,19,7.7,13,0
fr17,FRA,19,7.7,13,1
fr17,FRA,19,7.7,13,1
fr17,FRA,19,7.7,13,1
fr17,FRA,19,7.7,13,1
fr17,FRA,19,7.7,13,1
fr17,FRA,19,7.7,6,0
fr17,FRA,19,7.7,6,0
fr17,FRA,19,7.7,6,0
fr17,FRA,19,7.7,6,0
fr17,FRA,19,7.7,6,0
fr17,FRA,19,7.7,6,0
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr17,FRA,19,7.7,6,1
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,28,0
fr18,FRA,19,7.7,21,1
fr18,FRA,19,7.7,21,1
fr18,FRA,19,7.7,13,0
fr18,FRA,19,7.7,13,0
fr18,FRA,19,7.7,13,0
fr18,FRA,19,7.7,13,0
fr18,FRA,19,7.7,13,0
fr18,FRA,19,7.7,13,0
fr18,FRA,19,7.7,13,1
fr18,FRA,19,7.7,13,1
fr18,FRA,19,7.7,13,1
fr18,FRA,19,7.7,13,1
fr18,FRA,19,7.7,13,1
fr18,FRA,19,7.7,6,0
